Time,Quadrant Number,Ball Colour,Type (Entry or Exit)
0:00:03.266667,2,white,Exit
0:00:03.266667,2,white,Entry
0:00:03.266667,1,white,Exit
0:00:03.266667,1,white,Entry
0:00:03.266667,2,white,Exit
0:00:03.266667,2,white,Entry
0:00:03.266667,1,white,Exit
0:00:03.266667,1,white,Entry
0:00:03.266667,2,white,Exit
0:00:03.266667,2,white,Entry
0:00:03.266667,1,white,Exit
0:00:03.266667,1,white,Entry
0:00:03.266667,2,white,Exit
0:00:03.266667,2,white,Entry
0:00:03.266667,1,white,Exit
0:00:03.266667,1,white,Entry
0:00:03.266667,2,white,Exit
0:00:03.300000,2,white,Entry
0:00:03.300000,1,white,Exit
0:00:03.300000,1,white,Entry
0:00:03.300000,2,white,Exit
0:00:03.300000,2,white,Entry
0:00:03.300000,1,white,Exit
0:00:03.333333,1,white,Entry
0:00:03.333333,2,white,Exit
0:00:03.333333,2,white,Entry
0:00:03.333333,1,white,Exit
0:00:04.366667,4,red,Entry
0:00:04.366667,2,red,Exit
0:00:04.366667,4,white,Entry
0:00:04.366667,2,white,Exit
0:00:04.533333,3,red,Entry
0:00:04.533333,4,red,Exit
0:00:04.533333,4,red,Entry
0:00:04.533333,3,red,Exit
0:00:04.566667,3,red,Entry
0:00:04.566667,4,red,Exit
0:00:04.566667,4,red,Entry
0:00:04.566667,3,red,Exit
0:00:04.600000,3,red,Entry
0:00:04.600000,4,red,Exit
0:00:04.600000,4,red,Entry
0:00:04.600000,3,red,Exit
0:00:04.633333,3,red,Entry
0:00:04.633333,4,red,Exit
0:00:04.633333,4,red,Entry
0:00:04.633333,3,red,Exit
0:00:04.666667,3,red,Entry
0:00:04.666667,4,red,Exit
0:00:04.666667,4,red,Entry
0:00:04.666667,3,red,Exit
0:00:04.700000,3,red,Entry
0:00:04.700000,4,red,Exit
0:00:04.700000,4,red,Entry
0:00:04.700000,3,red,Exit
0:00:04.733333,3,red,Entry
0:00:04.733333,4,red,Exit
0:00:04.733333,4,red,Entry
0:00:04.733333,3,red,Exit
0:00:04.766667,3,red,Entry
0:00:04.766667,4,red,Exit
0:00:04.766667,4,red,Entry
0:00:04.766667,3,red,Exit
0:00:04.800000,3,red,Entry
0:00:04.800000,4,red,Exit
0:00:04.800000,4,red,Entry
0:00:04.800000,3,red,Exit
0:00:04.833333,3,red,Entry
0:00:04.833333,4,red,Exit
0:00:04.833333,4,red,Entry
0:00:04.833333,3,red,Exit
0:00:04.866667,3,red,Entry
0:00:04.866667,4,red,Exit
0:00:04.866667,4,red,Entry
0:00:04.866667,3,red,Exit
0:00:04.900000,3,red,Entry
0:00:04.900000,4,red,Exit
0:00:04.900000,4,red,Entry
0:00:04.900000,3,red,Exit
0:00:04.933333,3,red,Entry
0:00:04.933333,4,red,Exit
0:00:04.933333,4,red,Entry
0:00:04.933333,3,red,Exit
0:00:04.966667,3,red,Entry
0:00:04.966667,4,red,Exit
0:00:04.966667,4,red,Entry
0:00:04.966667,3,red,Exit
0:00:05,3,red,Entry
0:00:05,4,red,Exit
0:00:05,4,red,Entry
0:00:05,3,red,Exit
0:00:05.033333,3,red,Entry
0:00:05.033333,4,red,Exit
0:00:05.033333,4,red,Entry
0:00:05.033333,3,red,Exit
0:00:05.066667,3,red,Entry
0:00:05.066667,4,red,Exit
0:00:05.100000,4,red,Entry
0:00:05.100000,3,red,Exit
0:00:05.100000,3,white,Entry
0:00:05.100000,4,white,Exit
0:00:05.100000,4,white,Entry
0:00:05.100000,3,white,Exit
0:00:05.133333,3,red,Entry
0:00:05.133333,4,red,Exit
0:00:05.133333,4,red,Entry
0:00:05.133333,3,red,Exit
0:00:05.133333,3,white,Entry
0:00:05.133333,4,white,Exit
0:00:05.133333,4,white,Entry
0:00:05.133333,3,white,Exit
0:00:05.166667,3,red,Entry
0:00:05.166667,4,red,Exit
0:00:05.166667,4,red,Entry
0:00:05.166667,3,red,Exit
0:00:05.166667,3,white,Entry
0:00:05.166667,4,white,Exit
0:00:05.166667,4,white,Entry
0:00:05.166667,3,white,Exit
0:00:05.200000,3,red,Entry
0:00:05.200000,4,red,Exit
0:00:05.200000,4,red,Entry
0:00:05.200000,3,red,Exit
0:00:05.233333,3,red,Entry
0:00:05.233333,4,red,Exit
0:00:05.233333,4,red,Entry
0:00:05.233333,3,red,Exit
0:00:05.266667,3,red,Entry
0:00:05.266667,4,red,Exit
0:00:05.266667,4,red,Entry
0:00:05.266667,3,red,Exit
0:00:05.300000,3,red,Entry
0:00:05.300000,4,red,Exit
0:00:05.300000,4,red,Entry
0:00:05.300000,3,red,Exit
0:00:05.300000,3,white,Entry
0:00:05.300000,4,white,Exit
0:00:05.300000,4,white,Entry
0:00:05.300000,3,white,Exit
0:00:05.333333,3,white,Entry
0:00:05.333333,4,white,Exit
0:00:05.333333,4,white,Entry
0:00:05.333333,3,white,Exit
0:00:05.366667,3,white,Entry
0:00:05.366667,4,white,Exit
0:00:05.366667,4,white,Entry
0:00:05.366667,3,white,Exit
0:00:05.433333,3,white,Entry
0:00:05.433333,4,white,Exit
0:00:05.433333,4,white,Entry
0:00:05.433333,3,white,Exit
0:00:05.700000,3,white,Entry
0:00:05.700000,4,white,Exit
0:00:05.700000,4,white,Entry
0:00:05.700000,3,white,Exit
0:00:05.733333,3,white,Entry
0:00:05.733333,4,white,Exit
0:00:05.733333,4,white,Entry
0:00:05.733333,3,white,Exit
0:00:05.733333,3,white,Entry
0:00:05.733333,4,white,Exit
0:00:05.733333,4,white,Entry
0:00:05.733333,3,white,Exit
0:00:05.766667,3,white,Entry
0:00:05.766667,4,white,Exit
0:00:05.766667,4,white,Entry
0:00:05.766667,3,white,Exit
0:00:09.266667,2,red,Entry
0:00:09.266667,4,red,Exit
0:00:09.300000,4,red,Entry
0:00:09.300000,2,red,Exit
0:00:09.300000,2,red,Entry
0:00:09.300000,4,red,Exit
0:00:09.333333,4,red,Entry
0:00:09.333333,2,red,Exit
0:00:09.333333,2,red,Entry
0:00:09.333333,4,red,Exit
0:00:09.366667,4,red,Entry
0:00:09.366667,2,red,Exit
0:00:09.366667,2,red,Entry
0:00:09.366667,4,red,Exit
0:00:09.400000,4,red,Entry
0:00:09.400000,2,red,Exit
0:00:09.400000,2,red,Entry
0:00:09.400000,4,red,Exit
0:00:09.433333,4,red,Entry
0:00:09.433333,2,red,Exit
0:00:09.433333,2,red,Entry
0:00:09.433333,4,red,Exit
0:00:09.466667,4,red,Entry
0:00:09.466667,2,red,Exit
0:00:09.466667,2,red,Entry
0:00:09.466667,4,red,Exit
0:00:09.500000,4,red,Entry
0:00:09.500000,2,red,Exit
0:00:09.500000,2,red,Entry
0:00:09.500000,4,red,Exit
0:00:09.533333,4,red,Entry
0:00:09.533333,2,red,Exit
0:00:09.533333,2,red,Entry
0:00:09.533333,4,red,Exit
0:00:09.566667,4,red,Entry
0:00:09.566667,2,red,Exit
0:00:09.566667,2,red,Entry
0:00:09.566667,4,red,Exit
0:00:09.600000,4,red,Entry
0:00:09.600000,2,red,Exit
0:00:09.600000,2,red,Entry
0:00:09.600000,4,red,Exit
0:00:09.633333,4,red,Entry
0:00:09.633333,2,red,Exit
0:00:09.633333,2,red,Entry
0:00:09.633333,4,red,Exit
0:00:09.666667,4,red,Entry
0:00:09.666667,2,red,Exit
0:00:09.666667,2,red,Entry
0:00:09.666667,4,red,Exit
0:00:09.700000,4,red,Entry
0:00:09.700000,2,red,Exit
0:00:09.700000,2,red,Entry
0:00:09.700000,4,red,Exit
0:00:09.733333,4,red,Entry
0:00:09.733333,2,red,Exit
0:00:09.733333,2,red,Entry
0:00:09.733333,4,red,Exit
0:00:09.766667,4,red,Entry
0:00:09.766667,2,red,Exit
0:00:09.766667,2,red,Entry
0:00:09.766667,4,red,Exit
0:00:09.800000,4,red,Entry
0:00:09.800000,2,red,Exit
0:00:09.800000,2,red,Entry
0:00:09.800000,4,red,Exit
0:00:09.833333,4,red,Entry
0:00:09.833333,2,red,Exit
0:00:09.833333,2,red,Entry
0:00:09.833333,4,red,Exit
0:00:09.866667,4,red,Entry
0:00:09.866667,2,red,Exit
0:00:09.866667,2,red,Entry
0:00:09.866667,4,red,Exit
0:00:09.900000,4,red,Entry
0:00:09.900000,2,red,Exit
0:00:09.900000,2,red,Entry
0:00:09.900000,4,red,Exit
0:00:09.933333,4,red,Entry
0:00:09.933333,2,red,Exit
0:00:09.933333,2,red,Entry
0:00:09.933333,4,red,Exit
0:00:09.966667,4,red,Entry
0:00:09.966667,2,red,Exit
0:00:09.966667,2,red,Entry
0:00:09.966667,4,red,Exit
0:00:10,4,red,Entry
0:00:10,2,red,Exit
0:00:10,2,red,Entry
0:00:10,4,red,Exit
0:00:10.033333,4,red,Entry
0:00:10.033333,2,red,Exit
0:00:10.033333,2,red,Entry
0:00:10.033333,4,red,Exit
0:00:10.033333,2,white,Entry
0:00:10.033333,4,white,Exit
0:00:10.033333,4,white,Entry
0:00:10.033333,2,white,Exit
0:00:10.066667,4,red,Entry
0:00:10.066667,2,red,Exit
0:00:10.066667,2,red,Entry
0:00:10.066667,4,red,Exit
0:00:10.100000,4,red,Entry
0:00:10.100000,2,red,Exit
0:00:10.100000,2,red,Entry
0:00:10.100000,4,red,Exit
0:00:10.133333,4,red,Entry
0:00:10.133333,2,red,Exit
0:00:10.133333,2,red,Entry
0:00:10.133333,4,red,Exit
0:00:10.133333,3,white,Entry
0:00:10.133333,4,white,Exit
0:00:10.133333,4,white,Entry
0:00:10.133333,3,white,Exit
0:00:10.133333,3,white,Entry
0:00:10.133333,4,white,Exit
0:00:10.133333,4,white,Entry
0:00:10.133333,3,white,Exit
0:00:10.133333,3,white,Entry
0:00:10.133333,4,white,Exit
0:00:10.133333,4,white,Entry
0:00:10.133333,3,white,Exit
0:00:10.133333,3,white,Entry
0:00:10.133333,4,white,Exit
0:00:10.133333,1,white,Entry
0:00:10.133333,3,white,Exit
0:00:10.133333,2,white,Entry
0:00:10.133333,1,white,Exit
0:00:10.133333,1,white,Entry
0:00:10.133333,2,white,Exit
0:00:10.133333,2,white,Entry
0:00:10.133333,1,white,Exit
0:00:10.133333,1,white,Entry
0:00:10.133333,2,white,Exit
0:00:10.133333,2,white,Entry
0:00:10.133333,1,white,Exit
0:00:10.133333,1,white,Entry
0:00:10.133333,2,white,Exit
0:00:10.133333,2,white,Entry
0:00:10.133333,1,white,Exit
0:00:10.133333,1,white,Entry
0:00:10.133333,2,white,Exit
0:00:10.133333,2,white,Entry
0:00:10.133333,1,white,Exit
0:00:10.133333,1,white,Entry
0:00:10.133333,2,white,Exit
0:00:10.133333,2,white,Entry
0:00:10.133333,1,white,Exit
0:00:10.133333,1,white,Entry
0:00:10.133333,2,white,Exit
0:00:10.133333,4,white,Entry
0:00:10.133333,1,white,Exit
0:00:10.133333,2,white,Entry
0:00:10.133333,4,white,Exit
0:00:10.133333,1,white,Entry
0:00:10.133333,2,white,Exit
0:00:10.133333,2,white,Entry
0:00:10.133333,1,white,Exit
0:00:10.133333,1,white,Entry
0:00:10.133333,2,white,Exit
0:00:10.133333,2,white,Entry
0:00:10.133333,1,white,Exit
0:00:10.133333,1,white,Entry
0:00:10.133333,2,white,Exit
0:00:10.166667,4,red,Entry
0:00:10.166667,2,red,Exit
0:00:10.166667,2,red,Entry
0:00:10.166667,4,red,Exit
0:00:10.166667,4,white,Entry
0:00:10.166667,1,white,Exit
0:00:10.166667,1,white,Entry
0:00:10.166667,4,white,Exit
0:00:10.166667,2,white,Entry
0:00:10.166667,1,white,Exit
0:00:10.166667,1,white,Entry
0:00:10.166667,2,white,Exit
0:00:10.166667,2,white,Entry
0:00:10.166667,1,white,Exit
0:00:10.166667,1,white,Entry
0:00:10.166667,2,white,Exit
0:00:10.166667,2,white,Entry
0:00:10.166667,1,white,Exit
0:00:10.166667,1,white,Entry
0:00:10.166667,2,white,Exit
0:00:10.166667,2,white,Entry
0:00:10.166667,1,white,Exit
0:00:10.166667,1,white,Entry
0:00:10.166667,2,white,Exit
0:00:10.166667,2,white,Entry
0:00:10.166667,1,white,Exit
0:00:10.166667,4,white,Entry
0:00:10.166667,2,white,Exit
0:00:10.166667,2,white,Entry
0:00:10.166667,4,white,Exit
0:00:10.166667,1,white,Entry
0:00:10.166667,2,white,Exit
0:00:10.166667,2,white,Entry
0:00:10.166667,1,white,Exit
0:00:10.166667,1,white,Entry
0:00:10.166667,2,white,Exit
0:00:10.200000,4,red,Entry
0:00:10.200000,2,red,Exit
0:00:10.200000,2,red,Entry
0:00:10.200000,4,red,Exit
0:00:10.200000,4,white,Entry
0:00:10.200000,1,white,Exit
0:00:10.200000,1,white,Entry
0:00:10.200000,4,white,Exit
0:00:10.200000,2,white,Entry
0:00:10.200000,1,white,Exit
0:00:10.200000,1,white,Entry
0:00:10.200000,2,white,Exit
0:00:10.200000,2,white,Entry
0:00:10.200000,1,white,Exit
0:00:10.200000,1,white,Entry
0:00:10.200000,2,white,Exit
0:00:10.200000,2,white,Entry
0:00:10.200000,1,white,Exit
0:00:10.200000,4,white,Entry
0:00:10.200000,2,white,Exit
0:00:10.200000,2,white,Entry
0:00:10.200000,4,white,Exit
0:00:10.200000,1,white,Entry
0:00:10.200000,2,white,Exit
0:00:10.200000,2,white,Entry
0:00:10.200000,1,white,Exit
0:00:10.200000,1,white,Entry
0:00:10.200000,2,white,Exit
0:00:10.233333,4,red,Entry
0:00:10.233333,2,red,Exit
0:00:10.233333,2,red,Entry
0:00:10.233333,4,red,Exit
0:00:10.233333,4,white,Entry
0:00:10.233333,1,white,Exit
0:00:10.233333,2,white,Entry
0:00:10.233333,4,white,Exit
0:00:10.233333,1,white,Entry
0:00:10.233333,2,white,Exit
0:00:10.233333,2,white,Entry
0:00:10.233333,1,white,Exit
0:00:10.233333,1,white,Entry
0:00:10.233333,2,white,Exit
0:00:10.233333,2,white,Entry
0:00:10.233333,1,white,Exit
0:00:10.233333,1,white,Entry
0:00:10.233333,2,white,Exit
0:00:10.233333,2,white,Entry
0:00:10.233333,1,white,Exit
0:00:10.233333,1,white,Entry
0:00:10.233333,2,white,Exit
0:00:10.233333,2,white,Entry
0:00:10.233333,1,white,Exit
0:00:10.233333,4,white,Entry
0:00:10.233333,2,white,Exit
0:00:10.233333,2,white,Entry
0:00:10.233333,4,white,Exit
0:00:10.266667,4,red,Entry
0:00:10.266667,2,red,Exit
0:00:10.266667,2,red,Entry
0:00:10.266667,4,red,Exit
0:00:10.266667,4,white,Entry
0:00:10.266667,2,white,Exit
0:00:10.266667,2,white,Entry
0:00:10.266667,4,white,Exit
0:00:10.266667,1,white,Entry
0:00:10.266667,2,white,Exit
0:00:10.266667,2,white,Entry
0:00:10.266667,1,white,Exit
0:00:10.266667,1,white,Entry
0:00:10.266667,2,white,Exit
0:00:10.266667,2,white,Entry
0:00:10.266667,1,white,Exit
0:00:10.266667,4,white,Entry
0:00:10.266667,2,white,Exit
0:00:10.266667,2,white,Entry
0:00:10.266667,4,white,Exit
0:00:10.300000,4,red,Entry
0:00:10.300000,2,red,Exit
0:00:10.300000,2,red,Entry
0:00:10.300000,4,red,Exit
0:00:10.300000,4,white,Entry
0:00:10.300000,2,white,Exit
0:00:10.300000,2,white,Entry
0:00:10.300000,4,white,Exit
0:00:10.300000,1,white,Entry
0:00:10.300000,2,white,Exit
0:00:10.300000,2,white,Entry
0:00:10.300000,1,white,Exit
0:00:10.300000,1,white,Entry
0:00:10.300000,2,white,Exit
0:00:10.300000,2,white,Entry
0:00:10.300000,1,white,Exit
0:00:10.300000,1,white,Entry
0:00:10.300000,2,white,Exit
0:00:10.300000,2,white,Entry
0:00:10.300000,1,white,Exit
0:00:10.300000,4,white,Entry
0:00:10.300000,2,white,Exit
0:00:10.300000,2,white,Entry
0:00:10.300000,4,white,Exit
0:00:10.333333,4,red,Entry
0:00:10.333333,2,red,Exit
0:00:10.333333,2,red,Entry
0:00:10.333333,4,red,Exit
0:00:10.333333,4,white,Entry
0:00:10.333333,2,white,Exit
0:00:10.333333,2,white,Entry
0:00:10.333333,4,white,Exit
0:00:10.333333,1,white,Entry
0:00:10.333333,2,white,Exit
0:00:10.333333,2,white,Entry
0:00:10.333333,1,white,Exit
0:00:10.333333,1,white,Entry
0:00:10.333333,2,white,Exit
0:00:10.333333,2,white,Entry
0:00:10.333333,1,white,Exit
0:00:10.366667,4,white,Entry
0:00:10.366667,2,white,Exit
0:00:10.366667,2,white,Entry
0:00:10.366667,4,white,Exit
0:00:10.400000,4,white,Entry
0:00:10.400000,2,white,Exit
0:00:10.400000,2,white,Entry
0:00:10.400000,4,white,Exit
0:00:10.433333,4,white,Entry
0:00:10.433333,2,white,Exit
0:00:10.433333,2,white,Entry
0:00:10.433333,4,white,Exit
0:00:10.466667,4,white,Entry
0:00:10.466667,2,white,Exit
0:00:10.466667,2,white,Entry
0:00:10.466667,4,white,Exit
0:00:10.500000,4,white,Entry
0:00:10.500000,2,white,Exit
0:00:10.500000,2,white,Entry
0:00:10.500000,4,white,Exit
0:00:10.533333,4,white,Entry
0:00:10.533333,2,white,Exit
0:00:10.533333,2,white,Entry
0:00:10.533333,4,white,Exit
0:00:10.566667,4,white,Entry
0:00:10.566667,2,white,Exit
0:00:10.566667,2,white,Entry
0:00:10.566667,4,white,Exit
0:00:10.600000,4,white,Entry
0:00:10.600000,2,white,Exit
0:00:10.600000,2,white,Entry
0:00:10.600000,4,white,Exit
0:00:10.633333,4,white,Entry
0:00:10.633333,2,white,Exit
0:00:10.633333,2,white,Entry
0:00:10.633333,4,white,Exit
0:00:10.666667,4,white,Entry
0:00:10.666667,2,white,Exit
0:00:10.666667,2,white,Entry
0:00:10.666667,4,white,Exit
0:00:10.700000,4,white,Entry
0:00:10.700000,2,white,Exit
0:00:10.700000,2,white,Entry
0:00:10.700000,4,white,Exit
0:00:10.733333,4,white,Entry
0:00:10.733333,2,white,Exit
0:00:10.733333,2,white,Entry
0:00:10.733333,4,white,Exit
0:00:10.766667,4,white,Entry
0:00:10.766667,2,white,Exit
0:00:10.766667,2,white,Entry
0:00:10.766667,4,white,Exit
0:00:10.800000,4,white,Entry
0:00:10.800000,2,white,Exit
0:00:10.800000,2,white,Entry
0:00:10.800000,4,white,Exit
0:00:10.833333,4,white,Entry
0:00:10.833333,2,white,Exit
0:00:10.833333,2,white,Entry
0:00:10.833333,4,white,Exit
0:00:10.866667,4,white,Entry
0:00:10.866667,2,white,Exit
0:00:10.866667,2,white,Entry
0:00:10.866667,4,white,Exit
0:00:10.900000,4,white,Entry
0:00:10.900000,2,white,Exit
0:00:10.900000,2,white,Entry
0:00:10.900000,4,white,Exit
0:00:10.933333,4,white,Entry
0:00:10.933333,2,white,Exit
0:00:10.933333,2,white,Entry
0:00:10.933333,4,white,Exit
0:00:10.966667,4,white,Entry
0:00:10.966667,2,white,Exit
0:00:10.966667,2,white,Entry
0:00:10.966667,4,white,Exit
0:00:11,4,white,Entry
0:00:11,2,white,Exit
0:00:11,2,white,Entry
0:00:11,4,white,Exit
0:00:11.033333,4,white,Entry
0:00:11.033333,2,white,Exit
0:00:11.033333,2,white,Entry
0:00:11.033333,4,white,Exit
0:00:11.066667,4,white,Entry
0:00:11.066667,2,white,Exit
0:00:11.066667,2,white,Entry
0:00:11.066667,4,white,Exit
0:00:11.100000,4,white,Entry
0:00:11.100000,2,white,Exit
0:00:11.100000,2,white,Entry
0:00:11.100000,4,white,Exit
0:00:11.133333,4,white,Entry
0:00:11.133333,2,white,Exit
0:00:11.133333,2,white,Entry
0:00:11.133333,4,white,Exit
0:00:11.166667,4,white,Entry
0:00:11.166667,2,white,Exit
0:00:11.166667,2,white,Entry
0:00:11.166667,4,white,Exit
0:00:11.200000,4,white,Entry
0:00:11.200000,2,white,Exit
0:00:11.200000,2,white,Entry
0:00:11.200000,4,white,Exit
0:00:11.233333,4,white,Entry
0:00:11.233333,2,white,Exit
0:00:11.233333,2,white,Entry
0:00:11.233333,4,white,Exit
0:00:11.266667,4,white,Entry
0:00:11.266667,2,white,Exit
0:00:11.266667,2,white,Entry
0:00:11.266667,4,white,Exit
0:00:11.300000,4,white,Entry
0:00:11.300000,2,white,Exit
0:00:11.300000,2,white,Entry
0:00:11.300000,4,white,Exit
0:00:11.333333,4,white,Entry
0:00:11.333333,2,white,Exit
0:00:11.333333,2,white,Entry
0:00:11.333333,4,white,Exit
0:00:11.366667,4,white,Entry
0:00:11.366667,2,white,Exit
0:00:11.366667,2,white,Entry
0:00:11.366667,4,white,Exit
0:00:11.400000,4,white,Entry
0:00:11.400000,2,white,Exit
0:00:11.400000,2,white,Entry
0:00:11.400000,4,white,Exit
0:00:11.433333,4,white,Entry
0:00:11.433333,2,white,Exit
0:00:11.433333,2,white,Entry
0:00:11.433333,4,white,Exit
0:00:11.466667,4,white,Entry
0:00:11.466667,2,white,Exit
0:00:11.466667,2,white,Entry
0:00:11.466667,4,white,Exit
0:00:11.500000,4,white,Entry
0:00:11.500000,2,white,Exit
0:00:11.500000,2,white,Entry
0:00:11.500000,4,white,Exit
0:00:11.533333,4,white,Entry
0:00:11.533333,2,white,Exit
0:00:11.533333,2,white,Entry
0:00:11.533333,4,white,Exit
0:00:11.566667,4,white,Entry
0:00:11.566667,2,white,Exit
0:00:11.566667,2,white,Entry
0:00:11.566667,4,white,Exit
0:00:11.600000,4,white,Entry
0:00:11.600000,2,white,Exit
0:00:11.600000,2,white,Entry
0:00:11.600000,4,white,Exit
0:00:11.633333,4,white,Entry
0:00:11.633333,2,white,Exit
0:00:11.633333,2,white,Entry
0:00:11.633333,4,white,Exit
0:00:11.666667,4,white,Entry
0:00:11.666667,2,white,Exit
0:00:11.666667,2,white,Entry
0:00:11.666667,4,white,Exit
0:00:11.700000,4,white,Entry
0:00:11.700000,2,white,Exit
0:00:11.700000,2,white,Entry
0:00:11.700000,4,white,Exit
0:00:11.733333,4,white,Entry
0:00:11.733333,2,white,Exit
0:00:11.733333,2,white,Entry
0:00:11.733333,4,white,Exit
0:00:11.766667,4,white,Entry
0:00:11.766667,2,white,Exit
0:00:11.766667,2,white,Entry
0:00:11.766667,4,white,Exit
0:00:11.800000,4,white,Entry
0:00:11.800000,2,white,Exit
0:00:11.800000,2,white,Entry
0:00:11.800000,4,white,Exit
0:00:11.833333,4,white,Entry
0:00:11.833333,2,white,Exit
0:00:11.833333,2,white,Entry
0:00:11.833333,4,white,Exit
0:00:11.866667,4,white,Entry
0:00:11.866667,2,white,Exit
0:00:11.866667,2,white,Entry
0:00:11.866667,4,white,Exit
0:00:11.900000,4,white,Entry
0:00:11.900000,2,white,Exit
0:00:11.900000,2,white,Entry
0:00:11.900000,4,white,Exit
0:00:11.933333,4,white,Entry
0:00:11.933333,2,white,Exit
0:00:11.933333,2,white,Entry
0:00:11.933333,4,white,Exit
0:00:11.966667,4,white,Entry
0:00:11.966667,2,white,Exit
0:00:11.966667,2,white,Entry
0:00:11.966667,4,white,Exit
0:00:12,4,white,Entry
0:00:12,2,white,Exit
0:00:12,2,white,Entry
0:00:12,4,white,Exit
0:00:12.033333,4,white,Entry
0:00:12.033333,2,white,Exit
0:00:12.033333,2,white,Entry
0:00:12.033333,4,white,Exit
0:00:12.066667,4,red,Entry
0:00:12.066667,2,red,Exit
0:00:12.066667,4,white,Entry
0:00:12.066667,2,white,Exit
0:00:12.066667,2,white,Entry
0:00:12.066667,4,white,Exit
0:00:12.100000,4,white,Entry
0:00:12.100000,2,white,Exit
0:00:12.100000,2,white,Entry
0:00:12.100000,4,white,Exit
0:00:12.133333,4,white,Entry
0:00:12.133333,2,white,Exit
0:00:12.133333,2,white,Entry
0:00:12.133333,4,white,Exit
0:00:12.166667,4,white,Entry
0:00:12.166667,2,white,Exit
0:00:12.166667,2,white,Entry
0:00:12.166667,4,white,Exit
0:00:12.200000,4,white,Entry
0:00:12.200000,2,white,Exit
0:00:12.200000,2,white,Entry
0:00:12.200000,4,white,Exit
0:00:12.233333,4,white,Entry
0:00:12.233333,2,white,Exit
0:00:12.233333,2,white,Entry
0:00:12.233333,4,white,Exit
0:00:12.266667,4,white,Entry
0:00:12.266667,2,white,Exit
0:00:15.866667,3,red,Entry
0:00:15.866667,4,red,Exit
0:00:15.866667,4,red,Entry
0:00:15.866667,3,red,Exit
0:00:17.633333,2,red,Entry
0:00:17.633333,4,red,Exit
0:00:17.666667,4,red,Entry
0:00:17.666667,2,red,Exit
0:00:17.666667,2,red,Entry
0:00:17.666667,4,red,Exit
0:00:17.700000,4,red,Entry
0:00:17.700000,2,red,Exit
0:00:17.700000,2,red,Entry
0:00:17.700000,4,red,Exit
0:00:17.733333,4,red,Entry
0:00:17.733333,2,red,Exit
0:00:17.733333,2,red,Entry
0:00:17.733333,4,red,Exit
0:00:17.766667,4,red,Entry
0:00:17.766667,2,red,Exit
0:00:17.766667,2,red,Entry
0:00:17.766667,4,red,Exit
0:00:17.800000,4,red,Entry
0:00:17.800000,2,red,Exit
0:00:17.800000,2,red,Entry
0:00:17.800000,4,red,Exit
